invoice_id,vendor_id,vendor_name,employee_id,employee_name,dept_id,dept_name,trx_date,amount,currency,payment_method,description
INV-001136,29,"Ross, Robinson and Bright",69,Mike Allen,7,Finance,2024-04-27,7865.18,USD,ACH,Media left available reason see.
INV-001137,39,Harrell LLC,19,Michelle Harmon,4,Operations,2024-05-26,2100.0,USD,ACH,Gas human create also economy remember.
INV-001138,12,Dudley Group,92,Richard Rodriguez,6,Engineering,2024-01-08,8765.29,USD,ACH,Force security machine attention.
INV-001139,3,"Mcclain, Miller and Henderson",68,Stephen Mckee,4,Sales,2024-01-13,8340.25,USD,ACH,Prevent require just likely evidence claim stuff.
INV-001140,26,Wilkerson-Day,76,Jason Powell,5,Engineering,2024-05-03,4500.0,USD,Credit Card,Beyond family movement hospital back shake quality child.
INV-001141,5,"Guzman, Hoffman and Baldwin",95,Marc Moore,3,Legal,2024-06-30,7390.1,USD,Check,Concern research throughout mother kind answer.
INV-001142,45,"Arroyo, Miller and Tucker",66,Victoria Garcia,2,Engineering,2024-04-03,1354.71,USD,Wire,Political respond to hospital final appear above.
INV-001143,44,Allen-Allen,36,Kathy Rivas,1,Marketing,2024-07-13,6497.55,USD,Wire,Short up hear draw before instead.
INV-001144,32,Carlson-Cruz,55,Shirley Suarez,3,Finance,2024-10-15,3417.76,USD,Wire,Front court protect.
INV-001145,49,Hickman Ltd,79,Matthew Mcmillan,1,Sales,2024-01-14,1792.37,USD,Wire,When benefit structure professional right.
INV-001146,11,Blair PLC,34,Jason Powell,7,Engineering,2024-05-20,1194.33,USD,ACH,Indeed blue force.
INV-001147,43,Rodriguez LLC,4,Michelle Evans,1,HR,2024-02-19,2793.5,USD,ACH,Phone person various house into discussion black.
INV-001148,1,"Rodriguez, Figueroa and Sanchez",55,Christopher Rubio,4,HR,2024-01-14,4888.78,USD,ACH,Community I first home learn at.
INV-001149,30,"Snyder, Campos and Callahan",56,Crystal Johnson,3,Engineering,2024-02-26,2956.47,USD,ACH,Practice hard attack despite feeling.
INV-001150,18,"Flowers, Martin and Kelly",29,Christopher Rubio,1,Sales,2024-02-29,7319.02,USD,ACH,Matter wrong Republican social two notice edge behind.
INV-001151,33,"Ferrell, Rice and Maddox",91,David Alvarez,3,Engineering,2024-08-20,3360.02,USD,Check,Wonder recent question win really forward.
INV-001152,7,Blake and Sons,81,Shannon Jones,6,Operations,2024-09-23,9324.36,USD,Credit Card,Within project attack adult treatment large.
INV-001153,16,Galloway-Wyatt,61,William Baker,4,Legal,2024-07-11,1377.38,USD,ACH,Political discussion onto write discussion pattern to.
INV-001154,47,Anderson Group,93,Joyce Solis,2,Engineering,2024-03-08,4972.3,USD,Check,Door investment during bag case.
INV-001155,5,"Guzman, Hoffman and Baldwin",34,Cameron Fisher,4,Operations,2024-11-08,4912.0,USD,ACH,Father charge daughter also type our watch.
INV-001156,41,Ryan PLC,30,Christopher Bass,6,Finance,2024-09-28,3493.55,USD,Check,Care fish skin always social increase.
INV-001157,41,Ryan PLC,97,Stephanie Salazar,3,Finance,2024-07-01,3928.18,USD,Check,Seek director run garden day.
INV-001158,21,Gray-Mayo,15,John Whitehead,6,Finance,2024-08-05,2481.49,USD,ACH,Trade professor eat.
INV-001159,50,"Harris, Collins and Carney",28,Rebecca Valencia,1,HR,2024-09-07,63.13,USD,Wire,Part high focus kind accept.
INV-001160,17,James Group,7,Zachary Ferrell,4,Operations,2024-07-29,6753.14,USD,ACH,Attorney court plant center daughter begin or.
INV-001161,22,"Watts, Robinson and Nguyen",22,Victor Baker,2,Legal,2024-01-24,6366.3,USD,Credit Card,Door back right find return.
INV-001162,40,"Romero, Gonzalez and Brooks",12,Stephanie Manning,6,Sales,2024-03-07,3600.0,USD,Wire,Interest paper field office whose.
INV-001163,50,"Harris, Collins and Carney",26,Jordan Henderson,7,HR,2024-02-02,7662.47,USD,Check,Even sit bag win huge.
INV-001164,46,Spence PLC,94,Mike Allen,1,Engineering,2024-03-23,2301.05,USD,Credit Card,Likely institution participant item.
INV-001165,49,Hickman Ltd,4,Lisa Barnes,6,Legal,2024-02-22,63.87,USD,ACH,Standard soldier after high.
INV-001166,3,"Mcclain, Miller and Henderson",95,Zachary Ferrell,7,Engineering,2024-03-04,2731.86,USD,Credit Card,Serve TV organization check.
INV-001167,5,"Guzman, Hoffman and Baldwin",78,William Baker,1,Operations,2024-12-26,90.68,USD,Check,Either less law heart.
INV-001168,13,Arnold Ltd,39,Daniel Baker,4,Marketing,2024-06-08,8316.4,USD,Credit Card,Lose four resource cultural trouble above technology room.
INV-001169,17,James Group,53,Kenneth Scott,3,Finance,2024-10-22,9692.93,USD,Wire,Man understand wait wife health majority.
INV-001170,45,"Arroyo, Miller and Tucker",48,Stephanie Salazar,5,Operations,2024-05-05,5336.71,USD,Credit Card,Author those yeah buy usually class several whatever.
INV-001171,29,"Ross, Robinson and Bright",73,Donald Wright,6,Sales,2024-01-13,2248.37,USD,Wire,Meeting major read recent prepare unit.
INV-001172,10,Abbott-Munoz,76,Mike Allen,1,Marketing,2024-01-13,8098.71,USD,Check,Drug alone spend piece put.
INV-001173,40,"Romero, Gonzalez and Brooks",99,Crystal Johnson,3,Finance,2024-09-24,8382.32,USD,Wire,End lay race effect.
INV-001174,48,"Martin, Rose and Obrien",27,Victoria Larson,5,Legal,2024-01-27,3385.31,USD,Check,Official production claim bring begin represent his relationship.
INV-001175,35,"Dyer, Potter and Mack",72,Amber Wright,6,Engineering,2024-11-29,5003.16,USD,Credit Card,Million country institution stop.
INV-001176,28,"Hoffman, Baker and Richards",26,Sharon Cherry,7,Engineering,2024-07-11,2600.0,USD,Credit Card,Reality may mouth though only.
INV-001177,28,"Hoffman, Baker and Richards",71,Christine Wright,4,Engineering,2024-11-16,4956.89,USD,Wire,Sell under thank body of something.
INV-001178,8,"Henderson, Ramirez and Lewis",42,Cameron Fisher,3,HR,2024-05-30,4360.44,USD,ACH,Especially decide security recognize.
INV-001179,10,Abbott-Munoz,67,Jason Powell,3,Finance,2024-12-16,2909.07,USD,Check,Would staff ability.
INV-001180,14,"Mcclure, Ward and Lee",41,Christine Wright,2,Marketing,2024-03-10,9362.66,USD,Check,Similar individual indicate explain.
INV-001181,5,"Guzman, Hoffman and Baldwin",69,Evelyn Galvan,3,Engineering,2024-01-03,9933.17,USD,Credit Card,Color hear region cup consider way.
INV-001182,40,"Romero, Gonzalez and Brooks",37,Richard Henson,5,Operations,2024-01-14,59.44,USD,Wire,Note defense cut seek speak court work.
INV-001183,24,Morales-Jones,26,John Daniel,5,Marketing,2024-07-25,6248.76,USD,Credit Card,Key tree body player bag beat.
INV-001184,47,Anderson Group,99,Stephen Mckee,3,HR,2024-04-01,4000.0,USD,Wire,Everybody garden one long.
INV-001185,48,"Martin, Rose and Obrien",28,Gerald Hensley,7,HR,2024-12-08,61.36,USD,ACH,Act entire western program.
INV-001186,10,Abbott-Munoz,66,Sharon Cherry,4,Operations,2024-01-01,1656.54,USD,Check,Best mission account.
INV-001187,21,Gray-Mayo,91,Richard Rodriguez,3,Sales,2024-03-01,3032.56,USD,Wire,Mind while entire magazine series page from radio.
INV-001188,34,Frazier Inc,36,David Douglas Jr.,2,Legal,2024-11-05,791.21,USD,Check,Yourself stage wait professor her arm.
INV-001189,36,Rodriguez-Graham,56,Daniel Kennedy,3,Marketing,2024-12-21,4422.05,USD,Credit Card,Their south able that I structure.
INV-001190,24,Morales-Jones,25,Jessica Smith,3,Marketing,2024-12-09,8555.17,USD,Credit Card,Agent but most week.
INV-001191,13,Arnold Ltd,48,Michael Evans,5,Engineering,2024-09-26,4426.38,USD,Wire,Happy peace probably little including.
INV-001192,3,"Mcclain, Miller and Henderson",81,Richard Aguirre,5,Legal,2024-11-24,3500.0,USD,Credit Card,About point walk focus plant.
INV-001193,46,Spence PLC,83,Victoria Larson,5,Legal,2024-11-07,9276.47,USD,Credit Card,Wide save question.
INV-001194,3,"Mcclain, Miller and Henderson",17,Victoria Garcia,4,Legal,2024-11-09,3701.64,USD,Credit Card,Parent hundred partner bank into.
INV-001195,4,Davis and Sons,25,Daniel Kennedy,5,Operations,2024-01-07,4439.35,USD,Credit Card,Would tax toward safe family crime century.
INV-001196,22,"Watts, Robinson and Nguyen",93,Aaron Wise,5,Engineering,2024-06-11,8374.36,USD,Check,Then size respond all marriage beautiful strategy.
INV-001197,27,Baker and Sons,94,Zachary Ferrell,1,Marketing,2024-01-14,8378.79,USD,Check,Would level to western lot music during.
INV-001198,3,"Mcclain, Miller and Henderson",1,Aimee Montoya,3,HR,2024-04-11,2762.5,USD,Wire,Send process become itself.
INV-001199,8,"Henderson, Ramirez and Lewis",12,Lauren Daniels,6,Engineering,2024-10-17,4700.0,USD,ACH,Civil upon total.
INV-001200,21,Gray-Mayo,48,Evelyn Galvan,1,Operations,2024-01-11,5915.57,USD,ACH,Detail election live today but.
INV-001201,20,"Reid, Ferguson and Sanchez",95,Tracy House,3,Engineering,2024-11-24,8374.71,USD,Check,Two plant man somebody.
INV-001202,46,Spence PLC,25,Zachary Ferrell,2,Marketing,2024-05-22,2877.89,USD,Wire,The use short over popular help.
INV-001203,17,James Group,83,William Herrera,4,Legal,2024-01-21,6978.61,USD,ACH,President size whom join do else.
INV-001204,3,"Mcclain, Miller and Henderson",90,Marc Moore,3,Operations,2024-10-26,9497.15,USD,Wire,Because become scientist visit seat.
INV-001205,14,"Mcclure, Ward and Lee",66,Kathy Rivas,2,Sales,2024-09-14,3428.39,USD,ACH,Of camera finish herself.
INV-001206,30,"Snyder, Campos and Callahan",60,Erin Edwards,3,Sales,2024-02-29,2615.85,USD,Check,Financial operation couple.
INV-001207,43,Rodriguez LLC,21,Christine Wright,4,Sales,2024-01-18,1900.0,USD,Wire,Woman floor half quickly someone mind.
INV-001208,42,George Group,24,Victoria Larson,1,Finance,2024-04-05,9030.77,USD,Check,Opportunity blood across system firm staff father despite.
INV-001209,38,"Baker, Mason and White",93,Deborah Figueroa,5,Sales,2024-08-10,5763.89,USD,Check,Challenge exist section support still alone floor.
INV-001210,44,Allen-Allen,65,Donald Wright,4,Finance,2024-01-21,4017.52,USD,Wire,Wrong but you religious long stock manager.
INV-001211,37,Smith-Bowen,77,Angel Perry,5,Marketing,2024-01-15,4013.49,USD,ACH,Arrive special check respond summer various.
INV-001212,9,Garcia-James,45,Evelyn Galvan,4,Marketing,2024-01-28,6637.43,USD,Check,Red apply tend condition maintain.
INV-001213,1,"Rodriguez, Figueroa and Sanchez",31,Angela Lopez,4,Engineering,2024-04-12,6589.5,USD,ACH,Federal spring treatment city again hot.
INV-001214,10,Abbott-Munoz,88,Sandra Aguilar,6,Marketing,2024-01-13,6850.29,USD,Check,Question wrong serious hospital month executive.
INV-001215,43,Rodriguez LLC,17,Matthew Mcmillan,7,Marketing,2024-08-25,3769.15,USD,Check,Red nature best food social.
INV-001216,50,"Harris, Collins and Carney",51,Victor Baker,1,Sales,2024-05-24,3277.85,USD,Check,Sure report leader.
INV-001217,43,Rodriguez LLC,44,Garrett Lin,7,Engineering,2024-01-13,7406.89,USD,Check,Officer kind lot today.
INV-001218,5,"Guzman, Hoffman and Baldwin",50,Daniel Kennedy,2,Finance,2024-03-11,1600.0,USD,ACH,Design security same across rise.
INV-001219,19,"Adams, Zuniga and Wong",21,Sandra Aguilar,6,HR,2024-12-11,4800.0,USD,Credit Card,Big size teach heavy work quickly collection.
INV-001220,30,"Snyder, Campos and Callahan",2,Jordan Henderson,3,Marketing,2024-06-26,4300.0,USD,Check,Benefit wind conference appear.
INV-001221,44,Allen-Allen,7,Lisa Archer,4,Sales,2024-09-05,4552.37,USD,Credit Card,Practice order wide phone identify alone drive.
INV-001222,39,Harrell LLC,69,Aaron Wise,1,Legal,2024-08-18,8073.18,USD,ACH,Few other common seat simply yard provide.
INV-001223,28,"Hoffman, Baker and Richards",91,Erin Edwards,3,Marketing,2024-07-15,100.0,USD,Check,Sing ten practice every.
INV-001224,28,"Hoffman, Baker and Richards",77,Courtney Gonzalez,3,Sales,2024-01-28,494.95,USD,Check,Happen build bar majority protect meeting.
INV-001225,22,"Watts, Robinson and Nguyen",3,Sierra Johnson,3,Sales,2024-01-13,6753.21,USD,Credit Card,Only would look.
INV-001226,39,Harrell LLC,69,Connor West,2,Operations,2024-01-19,1125.72,USD,ACH,Some Congress machine popular.
INV-001227,41,Ryan PLC,94,Ashley Waller,5,Finance,2024-05-20,4939.57,USD,Credit Card,Fear by foot research television Mr.
INV-001228,5,"Guzman, Hoffman and Baldwin",13,Jessica Smith,5,Operations,2024-01-20,3272.62,USD,Credit Card,Spend after new movie speech major.
INV-001229,22,"Watts, Robinson and Nguyen",84,Joyce Solis,1,Legal,2024-06-03,4800.0,USD,Check,Student much standard prepare send debate probably.
INV-001230,8,"Henderson, Ramirez and Lewis",32,David Alvarez,7,Engineering,2024-10-19,7938.51,USD,Wire,Congress out conference never.
INV-001231,37,Smith-Bowen,65,Jose Schultz,1,HR,2024-08-11,4734.45,USD,Check,But can deal claim none surface.
INV-001232,12,Dudley Group,35,Sharon Cochran,5,Legal,2024-01-14,2100.0,USD,Wire,Be by fear.
INV-001233,7,Blake and Sons,94,David Douglas Jr.,5,Legal,2024-01-10,2221.02,USD,Check,Commercial with probably eat animal watch toward.
INV-001234,38,"Baker, Mason and White",2,Christina Walters,3,Sales,2024-10-31,4213.44,USD,Wire,Process knowledge officer reason mission.
INV-001235,29,"Ross, Robinson and Bright",33,Cameron Parker,1,Operations,2024-09-12,1526.27,USD,Credit Card,Paper member reach production and already.
INV-001236,41,Ryan PLC,58,Robert Potter,4,Engineering,2024-01-21,4870.52,USD,ACH,Feel strategy whatever own.
INV-001237,40,"Romero, Gonzalez and Brooks",3,Victoria Larson,3,HR,2024-11-15,5853.52,USD,Check,Option everyone rock instead near.
INV-001238,16,Galloway-Wyatt,13,Sandra Aguilar,2,Marketing,2024-10-02,3759.09,USD,Credit Card,High tough hundred bar effect.
INV-001239,37,Smith-Bowen,71,Rebecca Valencia,3,Legal,2024-03-22,2900.6,USD,ACH,Vote century data picture especially plan.
INV-001240,27,Baker and Sons,88,Dustin Jordan,7,Operations,2024-05-22,9005.58,USD,Wire,Research nor positive memory clearly.
INV-001241,33,"Ferrell, Rice and Maddox",37,Sierra Johnson,2,Legal,2024-07-19,5360.91,USD,ACH,First skin her who.
INV-001242,26,Wilkerson-Day,88,Connor West,4,HR,2024-09-29,2891.19,USD,Check,Back by body nature at.
INV-001243,27,Baker and Sons,77,Michelle Harmon,6,Finance,2024-01-14,3100.0,USD,Credit Card,Guy four event than.
INV-001244,21,Gray-Mayo,48,Crystal Robinson,6,HR,2024-03-26,6102.03,USD,Check,Event better woman develop weight.
INV-001245,36,Rodriguez-Graham,31,Brittney Phillips,4,Operations,2024-04-08,5118.24,USD,ACH,Compare rock fill start.
INV-001246,21,Gray-Mayo,32,Courtney Gonzalez,5,Finance,2024-02-03,1335.17,USD,ACH,Believe give occur example even between answer.
INV-001247,12,Dudley Group,21,Mike Allen,4,Operations,2024-09-13,9728.32,USD,Credit Card,Water hope generation scientist whose mother.
INV-001248,1,"Rodriguez, Figueroa and Sanchez",50,John Daniel,7,Finance,2024-12-15,7488.6,USD,Wire,Think I or else rather require price central.
INV-001249,46,Spence PLC,93,Richard Aguirre,3,Legal,2024-11-06,73.56,USD,Check,Save apply rise window religious eat participant.
INV-001250,47,Anderson Group,57,Richard Henson,7,Engineering,2024-07-05,7689.93,USD,Credit Card,Consumer worry sometimes maybe every into walk.
INV-001251,10,Abbott-Munoz,44,James Brown,2,Legal,2024-10-23,900.0,USD,Check,Figure teach water image fine.
INV-001252,14,"Mcclure, Ward and Lee",32,Victoria Larson,3,Sales,2024-06-17,4500.0,USD,Wire,Play baby drive behavior.
INV-001253,45,"Arroyo, Miller and Tucker",98,Carol Tucker,2,HR,2024-08-18,4452.27,USD,Wire,Arm sea never manage them while interest.
INV-001254,2,Doyle Ltd,92,Jordan Henderson,5,Operations,2024-07-08,2218.01,USD,Wire,Usually carry marriage rate quality mother by.
INV-001255,31,Burton Ltd,19,Jason Powell,3,Legal,2024-12-10,7133.66,USD,Check,Pattern treat second.
INV-001256,17,James Group,2,Paul Jones,3,Operations,2024-01-15,6371.26,USD,Check,Reflect see each school week statement.
INV-001257,31,Burton Ltd,65,Matthew Mcmillan,5,Sales,2024-03-28,6188.42,USD,Check,Range amount large collection us shake tough.
INV-001258,32,Carlson-Cruz,86,Brent Jordan,3,Marketing,2024-09-25,6487.28,USD,Wire,Avoid style message weight.
INV-001259,14,"Mcclure, Ward and Lee",26,Anna Henderson,4,Finance,2024-05-22,2250.86,USD,Credit Card,Many color wide full quickly story.
INV-001260,48,"Martin, Rose and Obrien",5,Cameron Parker,6,Engineering,2024-09-25,8459.0,USD,Wire,Face low enter able.
INV-001261,33,"Ferrell, Rice and Maddox",11,Richard Aguirre,4,HR,2024-10-10,681.31,USD,ACH,Notice design fight value poor stay along leg.
INV-001262,16,Galloway-Wyatt,89,David Douglas Jr.,4,Marketing,2024-04-03,2568.16,USD,Credit Card,Summer arm accept leave fear blue glass reveal.
INV-001263,39,Harrell LLC,17,William Herrera,3,Engineering,2024-01-14,2664.98,USD,ACH,Great big man be method child.
INV-001264,15,Williams and Sons,82,John Daniel,2,Finance,2024-10-24,4400.0,USD,Credit Card,Tree according show economic.
INV-001265,29,"Ross, Robinson and Bright",2,Helen Jones,4,Legal,2024-01-14,843.03,USD,Credit Card,House federal into consider speech board just.
INV-001266,47,Anderson Group,59,Jessica Holmes,3,Legal,2024-11-25,8866.31,USD,Check,Class government its grow that cup.
INV-001267,39,Harrell LLC,83,Lisa Archer,3,Legal,2024-11-19,2714.72,USD,ACH,Expect card inside former all.
INV-001268,22,"Watts, Robinson and Nguyen",97,Lauren Daniels,4,Engineering,2024-10-14,2760.13,USD,Wire,Way where work budget major.
INV-001269,33,"Ferrell, Rice and Maddox",13,Sharon Cherry,3,Operations,2024-03-24,4710.36,USD,ACH,Son research foot share think maybe type.
INV-001270,13,Arnold Ltd,68,Richard Rodriguez,1,Operations,2024-04-28,7790.13,USD,Wire,Capital whatever society call general add.
INV-001271,40,"Romero, Gonzalez and Brooks",22,Jordan Henderson,5,Operations,2024-12-10,2110.82,USD,ACH,Appear stop involve others account.
INV-001272,21,Gray-Mayo,35,Lisa Barnes,3,Finance,2024-08-30,9567.5,USD,Wire,Face magazine set easy check memory economic.
INV-001273,24,Morales-Jones,40,Richard Henson,5,Finance,2024-06-19,1458.42,USD,Check,Ten yes easy star.
INV-001274,1,"Rodriguez, Figueroa and Sanchez",59,Kathy Rivas,3,Engineering,2024-01-27,7624.61,USD,ACH,Listen situation billion room particularly.
INV-001275,14,"Mcclure, Ward and Lee",49,Brian Rodriguez,5,HR,2024-05-11,6623.93,USD,ACH,Yeah option play director car.
INV-001276,14,"Mcclure, Ward and Lee",62,Patricia Rodriguez,5,Finance,2024-08-13,1300.0,USD,Credit Card,Event court certainly.
INV-001277,50,"Harris, Collins and Carney",78,Erin Edwards,4,Engineering,2024-12-18,6597.59,USD,Credit Card,Pattern before anything.
INV-001278,4,Davis and Sons,61,Carol Tucker,6,Engineering,2024-05-21,6399.89,USD,Wire,Modern record woman develop international article.
INV-001279,50,"Harris, Collins and Carney",72,Gerald Hensley,4,Marketing,2024-03-18,7327.17,USD,Wire,Popular fight especially exactly go individual.
INV-001280,37,Smith-Bowen,3,Carol Tucker,7,Legal,2024-12-04,5470.39,USD,Credit Card,Time consider a produce focus experience.
INV-001281,45,"Arroyo, Miller and Tucker",96,Megan Young,2,Sales,2024-06-09,7116.91,USD,Check,Training beyond continue way hair.
INV-001282,15,Williams and Sons,78,Joyce Solis,1,Marketing,2024-06-19,4613.43,USD,Credit Card,Born protect raise side candidate.
INV-001283,42,George Group,8,Diana May,3,Engineering,2024-07-21,4113.68,USD,Check,Scientist guess single more he practice.
INV-001284,3,"Mcclain, Miller and Henderson",82,Brent Jordan,6,Engineering,2024-06-16,9598.28,USD,Credit Card,Once beautiful blood picture own.
INV-001285,36,Rodriguez-Graham,74,Sharon Cochran,5,Operations,2024-09-29,7808.08,USD,ACH,Only treatment pressure.
INV-001286,49,Hickman Ltd,95,William Baker,6,Sales,2024-12-16,740.1,USD,Credit Card,Cover knowledge better walk people.
INV-001287,12,Dudley Group,56,Crystal Robinson,4,HR,2024-06-22,6481.92,USD,Wire,Rise writer dark result analysis.
INV-001288,1,"Rodriguez, Figueroa and Sanchez",29,Helen Jones,6,Legal,2024-01-14,6240.66,USD,Wire,Industry represent through service suffer.
INV-001289,35,"Dyer, Potter and Mack",92,Michelle Harmon,2,Marketing,2024-12-06,4582.96,USD,ACH,Window thus large response treat attack industry.
INV-001290,14,"Mcclure, Ward and Lee",9,Brian Rodriguez,7,Sales,2024-01-06,3091.73,USD,ACH,So cold ever whose face what article.
INV-001291,43,Rodriguez LLC,28,Kathy Rivas,3,Engineering,2024-06-04,2095.98,USD,ACH,Scientist however range that will.
INV-001292,29,"Ross, Robinson and Bright",52,Sarah Moore,2,Legal,2024-01-14,1239.87,USD,Check,Just meeting none hope.
INV-001293,38,"Baker, Mason and White",67,Amber Kidd,2,Legal,2024-02-17,8146.85,USD,ACH,Even contain civil design recent these so lay.
INV-001294,8,"Henderson, Ramirez and Lewis",27,Gerald Hensley,7,HR,2024-11-05,9407.55,USD,Wire,Else system fast environmental budget difference move.
INV-001295,31,Burton Ltd,13,Anna Henderson,3,Sales,2024-02-27,2000.0,USD,Credit Card,Although challenge third until establish.
INV-001296,28,"Hoffman, Baker and Richards",83,Stephen Mckee,4,Engineering,2024-11-29,9459.95,USD,Wire,Politics eat statement.
INV-001297,47,Anderson Group,18,David Alvarez,4,Legal,2024-01-14,75.41,USD,Credit Card,Break possible plan win foot watch this.
INV-001298,4,Davis and Sons,54,Jordan Henderson,4,Marketing,2024-04-17,5966.08,USD,ACH,Reveal impact particularly foot arm.
INV-001299,34,Frazier Inc,21,Mark Perez,4,Marketing,2024-12-08,9653.35,USD,Wire,Station despite whole.
INV-001300,26,Wilkerson-Day,95,James Brown,4,Engineering,2024-05-15,73.05,USD,Check,Eight administration price test.
INV-001301,49,Hickman Ltd,54,Brent Jordan,1,Finance,2024-09-25,1800.0,USD,Check,Blood second high president thank plant nearly stage.
INV-001302,27,Baker and Sons,1,Aimee Montoya,4,Finance,2024-10-01,8562.84,USD,Wire,Food daughter picture teach house.
INV-001303,9,Garcia-James,62,Crystal Johnson,6,Legal,2024-10-03,3235.54,USD,ACH,Discussion risk happy total behavior consider continue.
INV-001304,9,Garcia-James,92,Cameron Parker,3,HR,2024-03-07,3300.0,USD,Credit Card,Country make role positive.
INV-001305,16,Galloway-Wyatt,60,Jose Schultz,5,HR,2024-04-04,2269.97,USD,Wire,Financial those stage.
INV-001306,49,Hickman Ltd,5,Joyce Solis,7,Finance,2024-06-16,8996.33,USD,Credit Card,Could century interview lawyer population I right case.
INV-001307,13,Arnold Ltd,42,Danny Morgan,5,Finance,2024-01-08,4000.0,USD,Check,Owner help again.
INV-001308,23,Perez Inc,34,Jeffrey Chandler,4,Engineering,2024-10-22,1885.61,USD,Wire,Shake popular analysis.
INV-001309,42,George Group,63,Kathy Rivas,5,Finance,2024-06-21,7687.43,USD,Credit Card,Show environment voice outside society.
INV-001310,43,Rodriguez LLC,4,Jeffrey Chandler,2,Engineering,2024-09-22,8563.58,USD,ACH,Whatever blood save.
INV-001311,30,"Snyder, Campos and Callahan",40,Sierra Johnson,4,HR,2024-03-02,8302.48,USD,Credit Card,System be cause service throughout spring.
INV-001312,33,"Ferrell, Rice and Maddox",3,Sarah Moore,6,Operations,2024-09-18,1834.3,USD,Wire,Forward choice argue reality physical.
INV-001313,34,Frazier Inc,70,Lisa Barnes,6,HR,2024-03-18,76.12,USD,ACH,Again and name bill.
INV-001314,24,Morales-Jones,97,David Douglas Jr.,2,HR,2024-12-14,1595.91,USD,Check,Center treatment agency interview challenge pretty.
INV-001315,13,Arnold Ltd,61,Sharon Cochran,3,Marketing,2024-07-24,2791.43,USD,Wire,Tv range rather resource top.
INV-001316,1,"Rodriguez, Figueroa and Sanchez",79,Michelle Evans,1,Engineering,2024-12-28,757.96,USD,Check,College body big what ground past brother.
INV-001317,9,Garcia-James,32,Sandra Aguilar,7,Marketing,2024-03-23,1446.48,USD,Check,Time page concern most.
INV-001318,26,Wilkerson-Day,52,Amber Kidd,6,Operations,2024-05-07,4800.0,USD,ACH,Consider interesting throw reach person expert then even.
INV-001319,14,"Mcclure, Ward and Lee",67,Aimee Montoya,5,Engineering,2024-12-10,4439.38,USD,Check,Product usually specific represent baby able value.
INV-001320,15,Williams and Sons,20,John Daniel,7,Operations,2024-06-01,6607.61,USD,Wire,Sing chair challenge land.
INV-001321,18,"Flowers, Martin and Kelly",60,Richard Henson,5,Marketing,2024-01-21,9495.38,USD,Check,Spring both into risk certain follow camera.
INV-001322,49,Hickman Ltd,77,Aaron Wise,2,Legal,2024-09-24,2918.16,USD,Check,Good management loss win own PM.
INV-001323,45,"Arroyo, Miller and Tucker",93,Christopher Rubio,3,Sales,2024-01-07,9632.81,USD,Wire,Soon president early industry.
INV-001324,27,Baker and Sons,32,Helen Jones,4,Marketing,2024-05-08,600.0,USD,Check,Much manage movie discover base resource money.
INV-001325,43,Rodriguez LLC,78,William Herrera,7,Operations,2024-12-28,2664.88,USD,Check,Reflect dog able yes admit.
INV-001326,3,"Mcclain, Miller and Henderson",13,Amber Kidd,7,Marketing,2024-10-29,6020.61,USD,Wire,Listen card body treat guess support single.
INV-001327,38,"Baker, Mason and White",45,Mary Marshall,7,Finance,2024-11-05,6729.37,USD,Check,Far century table will.
INV-001328,37,Smith-Bowen,100,Marc Moore,6,Engineering,2024-01-20,8635.48,USD,ACH,Drug still argue case while region.
INV-001329,37,Smith-Bowen,94,Evelyn Galvan,7,Sales,2024-11-18,4600.0,USD,Wire,Run receive interesting approach black ok.
INV-001330,44,Allen-Allen,90,Dustin Jordan,3,Legal,2024-05-07,3447.06,USD,ACH,Study that air half bad baby notice.
INV-001331,14,"Mcclure, Ward and Lee",100,Brittney Phillips,7,Finance,2024-10-07,5589.19,USD,Credit Card,Change consumer sea security recognize federal.
INV-001332,22,"Watts, Robinson and Nguyen",40,Connor West,6,Engineering,2024-10-02,3524.53,USD,Check,Reveal know population actually born art.
INV-001333,21,Gray-Mayo,91,Julia Torres,3,Sales,2024-11-23,6221.78,USD,Check,Page community civil.
INV-001334,24,Morales-Jones,90,Mary Marshall,5,Sales,2024-03-27,3000.0,USD,ACH,Strategy quite then never stop try.
INV-001335,26,Wilkerson-Day,52,Paul Jones,2,Operations,2024-02-08,3000.0,USD,Wire,Fill dinner use even begin help week.
INV-001336,35,"Dyer, Potter and Mack",38,Cameron Fisher,5,Engineering,2024-03-09,4800.0,USD,Wire,Hundred argue hot state wish.
INV-001337,15,Williams and Sons,4,Crystal Johnson,2,Legal,2024-01-21,4430.94,USD,ACH,Success staff life finish politics still close sound.
INV-001338,16,Galloway-Wyatt,3,Cameron Fisher,4,Legal,2024-08-13,61.94,USD,Check,Crime board back owner suggest agreement.
INV-001339,27,Baker and Sons,52,Elizabeth Kelley,5,Finance,2024-10-17,5567.66,USD,Wire,Clear blood deep action travel.
INV-001340,46,Spence PLC,31,Matthew Mcmillan,5,Sales,2024-07-05,7970.01,USD,Credit Card,Necessary point allow especially with.
INV-001341,45,"Arroyo, Miller and Tucker",65,Cheyenne Horton,4,HR,2024-12-25,1353.58,USD,Wire,And worry low answer behavior final wonder.
INV-001342,7,Blake and Sons,71,Steve Sanchez,4,Sales,2024-11-05,8074.46,USD,Credit Card,When matter fire hospital green.
INV-001343,30,"Snyder, Campos and Callahan",84,Richard Aguirre,3,Finance,2024-09-11,71.97,USD,ACH,Reflect best imagine scientist.
